0.0001
0.0003
-0.0001
-0.0002
0
0.0003
-0.0001
-0.0002
0
0.0004
-0.0002
-0.0002
0
0.0006
-0.0003
-0.0002
-0.0001
0.0008
-0.0005
-0.0003
-0.0002
0.0011
-0.0007
-0.0002
-0.0004
0.0015
-0.0009
-0.0002
-0.0006
0.002
-0.0013
-0.0002
-0.0009
0.0027
-0.0017
-0.0001
-0.0012
0.0034
-0.0021
-0.0001
-0.0016
0.0043
-0.0027
0
-0.0021
0.0053
-0.0033
0
-0.0026
0.0065
-0.004
0
-0.0032
0.0078
-0.0047
0
-0.0038
0.0093
-0.0055
-0.0002
-0.0045
0.011
-0.0062
-0.0005
-0.0052
0.0128
-0.007
-0.001
-0.0058
0.0149
-0.0078
-0.0019
-0.0065
0.0174
-0.0085
-0.0032
-0.0071
0.0203
-0.0091
-0.0053
-0.0076
0.0241
-0.0097
-0.0086
-0.0081
0.0293
-0.0102
-0.0142
-0.0085
0.0377
-0.0106
-0.025
-0.0088
0.0548
-0.0109
-0.0534
-0.0089
0.1158
-0.011
-0.3082
0.491
-0.3082
-0.011
0.1158
-0.0089
-0.0534
-0.0109
0.0548
-0.0088
-0.025
-0.0106
0.0377
-0.0085
-0.0142
-0.0102
0.0293
-0.0081
-0.0086
-0.0097
0.0241
-0.0076
-0.0053
-0.0091
0.0203
-0.0071
-0.0032
-0.0085
0.0174
-0.0065
-0.0019
-0.0078
0.0149
-0.0058
-0.001
-0.007
0.0128
-0.0052
-0.0005
-0.0062
0.011
-0.0045
-0.0002
-0.0055
0.0093
-0.0038
0
-0.0047
0.0078
-0.0032
0
-0.004
0.0065
-0.0026
0
-0.0033
0.0053
-0.0021
0
-0.0027
0.0043
-0.0016
-0.0001
-0.0021
0.0034
-0.0012
-0.0001
-0.0017
0.0027
-0.0009
-0.0002
-0.0013
0.002
-0.0006
-0.0002
-0.0009
0.0015
-0.0004
-0.0002
-0.0007
0.0011
-0.0002
-0.0003
-0.0005
0.0008
-0.0001
-0.0002
-0.0003
0.0006
0
-0.0002
-0.0002
0.0004
0
-0.0002
-0.0001
0.0003
0
-0.0002
-0.0001
0.0003
0.0001
